Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
4.88,4,0.3671809957961945017093691710,0.400109611609021,0.400109611609021,0.368976422385513,0.368976422385513,0.432340407998429,0.4591974841108742265367649428,0.4381811177267288265367649428,0.0210163663841454,6.5775191971958556623806766928,65.089213873842760474347225312,65.089214083671378262836748379,330370900
4.89,4,0.3666596933384270805022222918,0.399543518261969,0.399543518261969,0.368452570884346,0.368452570884346,0.431754614755879,0.4585736291555212491336374846,0.4375572627713758491336374846,0.0210163663841454,6.5685831332033436623806766926,65.058725678350412234769914802,65.058725887288098816745332661,331047900
4.90,4,0.3661401000460699477304819073,0.398979299588559,0.398979299588559,0.367930436905997,0.367930436905997,0.431171008897603,0.4579520870267063894795358214,0.4369357206425609894795358214,0.0210163663841454,6.5596801980106766623806766926,65.028283979788767624222089791,65.028284187833841426408536856,331724900
4.91,4,0.3656221772664302514829198513,0.398416920243417,0.398416920243417,0.367409981608769,0.367409981608769,0.430589641779726,0.4573329064898851792866228070,0.4363165401057397792866228070,0.0210163663841454,6.5508110901315516623806766925,64.99794650492953198039942659,64.997946712082529458096044167,332401900
4.92,4,0.3651059153374522346331047171,0.397856357828316,0.397856357828316,0.366891195283363,0.366891195283363,0.430010332281171,0.4567159053027622743428462062,0.4356995389186168743428462062,0.0210163663841454,6.5419731991373756623806766918,64.967602670533216693703482152,64.967602876790488415415549302,333078900
4.93,4,0.3645913261528689043441994869,0.397297636642924,0.397297636642924,0.366374089881668,0.366374089881668,0.429433256566039,0.4561012608953695267989539534,0.4350848945112241267989539534,0.0210163663841454,6.5331690665261446623806766927,64.93731496817442768456769849,64.93731517353466666937245324,333755800
4.94,4,0.3640783759010165656514636287,0.396740716554157,0.396740716554157,0.36585863142669,0.36585863142669,0.428858327784653,0.4554888838300493718434033861,0.4344725174459039718434033861,0.0210163663841454,6.5243974111977816623806766917,64.90707640087476714478092942,64.907076605336443385296871049,334432900
4.95,4,0.3635670608271455990724348760,0.39618559211112,0.39618559211112,0.365344816145321,0.365344816145321,0.428285522075302,0.4548787499229812946751028134,0.4338623835388358946751028134,0.0210163663841454,6.5156578867445746623806766917,64.876937201543359865508391489,64.876937405106915415256745041,335109800
4.96,4,0.3630573673528260887724198240,0.395632249078405,0.395632249078405,0.364832630392733,0.364832630392733,0.427714831468776,0.4542708502313567960570807953,0.4332544838472113960570807953,0.0210163663841454,6.5069503650702276623806766924,64.846796604257583782334287103,64.846796806919554889293774745,335786800
4.97,4,0.3625492793502632017593258467,0.395080670341963,0.395080670341963,0.364322057962272,0.364322057962272,0.427146243554663,0.4536651711811792114981803771,0.4326488047970338114981803771,0.0210163663841454,6.4982746517415606623806766925,64.816705821190850924062771794,64.816706022949776671149216894,336463800
4.98,4,0.3620427933212720230803666620,0.394530852366428,0.394530852366428,0.363813095338648,0.363813095338648,0.426579758168651,0.4530617123619221078144465837,0.4320453459777767078144465837,0.0210163663841454,6.4896307408782156623806766929,64.78666223724443909252779933,64.786662438098764032935430095,337140800
4.99,4,0.3615379146813314477964893076,0.393982799732649,0.393982799732649,0.36330574796382,0.36330574796382,0.426015362806226,0.4524604616190745259396718189,0.4314440952349291259396718189,0.0210163663841454,6.481018458379647662380676693,64.756667237644940766627943263,64.756667437593176088962037927,337817800
5.00,4,0.3610346020119744463946243376,0.393436471481314,0.393436471481314,0.362799974216793,0.362799974216793,0.425453068383344,0.4518614269848265488261339821,0.4308450606006811488261339821,0.0210163663841454,6.4724379192985046623806766928,64.726722821308393514868431256,64.726723020349132483607443052,338494800
5.01,4,0.3605889796250892840309521327,0.392948125933408,0.392948125933408,0.362352172843819,0.362352172843819,0.424888897237509,0.4512645648681564079380045084,0.4302481984840110079380045084,0.0210163663841454,6.4638884992393936623806766918,64.696881180667000364772939135,64.696881378800909614510508339,339171800
5.02,4,0.3601039202728123476643630968,0.392420399430131,0.392420399430131,0.361864741668195,0.361864741668195,0.424329668676774,0.4506698862201195096640721451,0.4296535198359741096640721451,0.0210163663841454,6.4553703550646286623806766917,64.66703532334128785059203335,64.667035520564844283474815367,339848800
5.03,4,0.3596206913755814472701369904,0.39189465482597,0.39189465482597,0.3613791498981,0.3613791498981,0.423772413635807,0.4500773145347476090112578295,0.4290609481506022090112578295,0.0210163663841454,6.4468823909069376623806766927,64.637236951850125466340227463,64.637237148161871239821545318,340525800
5.04,4,0.3591392765942745203658652461,0.391370883459759,0.391370883459759,0.36089538111452,0.36089538111452,0.423217243630365,0.4494869604519810623643513891,0.4284705940678356623643513891,0.0210163663841454,6.4384261915667276623806766917,64.607489250084040147129410552,64.607489445482601712367716638,341202800
5.05,4,0.3586596579379459533683502547,0.390849059877058,0.390849059877058,0.360413417238537,0.360413417238537,0.422664053816925,0.4488987176080778316467633562,0.4278823512239324316467633562,0.0210163663841454,6.430000233495620662380676693,64.577791973908402493636257,64.577792168392450875121455017,341879700
5.06,4,0.3581818268166784789993680257,0.390329173034426,0.390329173034426,0.35993324963823,0.35993324963823,0.422112810010543,0.4483125511310149340174366499,0.4272961847468695340174366499,0.0210163663841454,6.4216040171886816623806766918,64.548136052338170232083462556,64.548136245906041184818884567,342556700
5.07,4,0.3577057860876386691471604507,0.389811231996098,0.389811231996098,0.359454881184737,0.359454881184737,0.421563600676399,0.4477285499027646068419306917,0.4267121835186192068419306917,0.0210163663841454,6.4132388157863816623806766923,64.518532989276603661348657185,64.518533181927055535929813003,343233700
5.08,4,0.3572314989596988984853117180,0.389295194081009,0.389295194081009,0.358978274907031,0.358978274907031,0.421016345448191,0.4471466307755131632109893470,0.4261302643913677632109893470,0.0210163663841454,6.4049034382840206623806766924,64.488975661610116852022443472,64.488975853341670245214208319,343910700
5.09,4,0.3567589631144059355444904024,0.388781058589182,0.388781058589182,0.358503428475323,0.358503428475323,0.420471067714685,0.4465668170322234903893740970,0.4255504506480780903893740970,0.0210163663841454,6.3965982181854756623806766917,64.459466903187848868819944305,64.459467093999133782531943579,344587700
5.10,4,0.3562881700650632061430297171,0.388268813531845,0.388268813531845,0.358030333361416,0.358030333361416,0.419927718285143,0.4459890587656909687576131749,0.4249726923815455687576131749,0.0210163663841454,6.388322440622698662380676692,64.429953275767729787704106041,64.429953465655285066111904274,345264700
5.11,4,0.3558190965541000142448794089,0.387758437172099,0.387758437172099,0.357558966194018,0.357558966194018,0.41938632134863,0.4454133785897665138819859457,0.4243970122056211138819859457,0.0210163663841454,6.3800764295152436623806766927,64.400542252431695555995705168,64.40054244139631914258140412,345941700
5.12,4,0.3553517315706553957487131563,0.387249917453278,0.387249917453278,0.357089315908426,0.357089315908426,0.41884686310579,0.4448397618976782638156674012,0.4238233955135328638156674012,0.0210163663841454,6.3718599756365156623806766925,64.37117387297853882171170092,64.371174061018665873739829294,346618700
5.13,4,0.3548860956678463613706880391,0.386743274246764,0.386743274246764,0.356621403158257,0.356621403158257,0.418309331648931,0.4442681981968993150241041462,0.4232518318127539150241041462,0.0210163663841454,6.3636729286921376623806766924,64.34185433645614735759266354,64.341854523570471164380168738,347295600
5.14,4,0.3544221300379074557819634006,0.386238448356993,0.386238448356993,0.35615516884819,0.35615516884819,0.417773727608128,0.4436986839866952381205327539,0.4226823176025498381205327539,0.0210163663841454,6.3555152385377826623806766915,64.312589285797167473700378912,64.312589471984615626849195984,347972600
5.15,4,0.3539598431447997740742761611,0.385735443097017,0.385735443097017,0.355690621483573,0.355690621483573,0.417239976433104,0.4431311451294969468843955326,0.4221147787453515468843955326,0.0210163663841454,6.3473858432309976623806766917,64.283362463283490079166290123,64.28336264854238072573867895,348649600
5.16,4,0.3534992414444999415445675704,0.385234272135358,0.385234272135358,0.35522776755195,0.35522776755195,0.416708180590065,0.4425656847953749462522291376,0.4215493184112295462522291376,0.0210163663841454,6.3392862205741856623806766919,64.254135875400162360879054816,64.254136059727257635119010774,349326600
5.17,4,0.3530402787779969243192334076,0.384734881910646,0.384734881910646,0.354766560668605,0.354766560668605,0.416178239067863,0.4420021984829881098173080137,0.4209858320988427098173080137,0.0210163663841454,6.331214873695896662380676692,64.225004459734627171856352625,64.225004643130533791616955305,350003600
5.18,4,0.3525829751900986960094923794,0.384237290796431,0.384237290796431,0.354307020976359,0.354307020976359,0.415650125861363,0.4414406615322224814131257102,0.4204242951480770814131257102,0.0210163663841454,6.3231714493660176623806766929,64.195917419141975667986695014,64.195917601605289280608631342,350680600
5.19,4,0.3521272942248272357578474320,0.383741471416651,0.383741471416651,0.353849111840974,0.353849111840974,0.415123974647921,0.4408812053851440561525428790,0.4198648390009986561525428790,0.0210163663841454,6.3151578303534566623806766918,64.166883294003348640970012602,64.166883475532960532582710797,351357600
5.20,4,0.3516732446441521890244365443,0.383247420754806,0.383247420754806,0.353392842067262,0.353392842067262,0.414599616067447,0.4403236608837973551852596135,0.4193072944996519551852596135,0.0210163663841454,6.3071715936489836623806766925,64.137843619211786389826474051,64.137843799804316860775721942,352034600
5.21,4,0.3512208080871398638652590328,0.38275512512399,0.38275512512399,0.35293819320451,0.35293819320451,0.414077118889852,0.4397680956758208771726446126,0.4187517292916754771726446126,0.0210163663841454,6.2992137082336436623806766922,64.108897617540096668720829005,64.108897797196129977882463629,352711600
5.22,4,0.3507699599913271342882852828,0.382264557419613,0.382264557419613,0.35248514057015,0.35248514057015,0.413556449340555,0.4392144741781871578580694950,0.4181981077940417578580694950,0.0210163663841454,6.2912836644181126623806766921,64.080001430770888167059965212,64.080001609489271070777575004,353388500
5.23,4,0.3503206891850643076085779035,0.381775705209382,0.381775705209382,0.352033672937906,0.352033672937906,0.413037590564732,0.4386627787098966435363309659,0.4176464123257512435363309659,0.0210163663841454,6.2833812089407276623806766917,64.051096626843839291307911274,64.051096804621076871725389016,354065500
5.24,4,0.3498730051807276020740324722,0.381288581912594,0.381288581912594,0.351583799866668,0.351583799866668,0.412520597434978,0.4381130649459595201085114110,0.4170966985618141201085114110,0.0210163663841454,6.2755071392872656623806766921,64.022291629023401069928521944,64.022291805860354036020308262,354742500
5.25,4,0.3494268959259645744994484109,0.380803169436201,0.380803169436201,0.351135509245148,0.351135509245148,0.412005384831065,0.4375652467113909290016963388,0.4165488803272455290016963388,0.0210163663841454,6.2676602210919936623806766924,63.993534579576702012903759575,63.993534755472184734886467639,355419500
5.26,4,0.3489823360730927830506486499,0.380319443734048,0.380319443734048,0.350688775601722,0.350688775601722,0.411491974027653,0.4370193435516504052292857872,0.4160029771675050052292857872,0.0210163663841454,6.2598407343229966623806766919,63.964764789875002424459463428,63.964764964825372074689802204,356096500
5.27,4,0.3485393124043642495448755328,0.379837391465915,0.379837391465915,0.35024358565401,0.35024358565401,0.410980364661414,0.4364753541737287842491609575,0.4154589877895833842491609575,0.0210163663841454,6.2520486604592826623806766923,63.936100132415649950150116982,63.936100306422041365682658963,356773500
5.28,4,0.3480978276296922877721700277,0.379357012310208,0.379357012310208,0.349799942125175,0.349799942125175,0.410470513095183,0.4359332350243258892093364999,0.4149168686401804892093364999,0.0210163663841454,6.2442833756457806623806766919,63.907422598831278470068204643,63.907422771890070624842396898,357450500
5.29,4,0.3476578589821069939276259019,0.378878287268706,0.378878287268706,0.349357822136923,0.349357822136923,0.409962475615544,0.4353930409276649123743086466,0.4143766745435195123743086466,0.0210163663841454,6.2365456651816416623806766925,63.878846682997268667127537391,63.878846855109470499488374447,358127500
5.30,4,0.3472194006393012869360082619,0.378401202366894,0.378401202366894,0.348917219838477,0.348917219838477,0.409456136251936,0.4348546552208717501850104186,0.4138382888367263501850104186,0.0210163663841454,6.2288338579942876623806766929,63.85026119042874268565969235,63.850261361590900925444429026,358804500
5.31,4,0.3467824322605181709412766225,0.377925745195419,0.377925745195419,0.348478114789618,0.348478114789618,0.408951610564869,0.4343181923173224612254617932,0.4133018259331770612254617932,0.0210163663841454,6.2211495929346106623806766917,63.821776685575465212083386415,63.821776855788585157261082783,359481400
5.32,4,0.3463469803427880450993180206,0.377451936690566,0.377451936690566,0.348040533616942,0.348040533616942,0.408448816249304,0.4337835715729106336963601162,0.4127672051887652336963601162,0.0210163663841454,6.2134917148608756623806766925,63.793279981608670053320994325,63.793280150869187919679386423,360158500
5.33,4,0.3459129810860404349461429018,0.376979711180368,0.376979711180368,0.34760441220841,0.34760441220841,0.407947733236063,0.4332507683863022081115647809,0.4122344020021568081115647809,0.0210163663841454,6.2058598713849296623806766925,63.764881337742650517786584832,63.764881506051514049628802469,360835400
5.34,4,0.3454804514630859693567970474,0.376509087706221,0.376509087706221,0.347169767619827,0.347169767619827,0.407448389324812,0.4327198118177044484254033030,0.4117034454335590484254033030,0.0210163663841454,6.1982544787635796623806766923,63.736478531319639390861486593,63.736478698673620664850985341,361512400
5.35,4,0.3450493922537620874068360506,0.376040067611425,0.376040067611425,0.346736600634842,0.346736600634842,0.406950792491573,0.4321907099174143210083837191,0.4111743435332689210083837191,0.0210163663841454,6.1906756523088356623806766917,63.70816998823491713468783573,63.70817015463481506817680246,362189400
5.36,4,0.3446197657061259384731735503,0.375572608624612,0.375572608624612,0.346304873316916,0.346304873316916,0.406454882070181,0.4316633992183448099712452146,0.4106470328341994099712452146,0.0210163663841454,6.1831224829216416623806766925,63.679854783511502353958752471,63.679854948954018467386072507,362866400
5.37,4,0.3441915832825644560722654564,0.375106723472723,0.375106723472723,0.345874597184483,0.345874597184483,0.405960674940848,0.4311378974473745900005156385,0.4101215310632291900005156385,0.0210163663841454,6.1755952245208306623806766925,63.65163679278019329541216383,63.651636957266285272485823844,363543400
5.38,4,0.3437648338233346250188901062,0.374642400307356,0.374642400307356,0.345445761023232,0.345445761023232,0.405468162427268,0.4306141951228296422278797474,0.4095978287386842422278797474,0.0210163663841454,6.1680937412914266623806766923,63.623408437310205241654355291,63.623408600836429483704980578,364220400
5.39,4,0.3433394894031486668326362833,0.374179612057737,0.374179612057737,0.345018336771327,0.345018336771327,0.404977359682228,0.4300923054722252643019816997,0.4090759390880798643019816997,0.0210163663841454,6.160618222703629662380676693,63.595227472430232953254895714,63.595227634995516394152914047,364897400
5.40,4,0.3429155380020024630868205106,0.373718341746647,0.373718341746647,0.344592312349989,0.344592312349989,0.40448819707659,0.4295721578517656583872029651,0.4085557914676202583872029651,0.0210163663841454,6.1531676568596026623806766929,63.567138484109786037498860557,63.567138645714926935768544553,365574400
5.41,4,0.3424930052493717446500619041,0.373258619168551,0.373258619168551,0.344167713514016,0.344167713514016,0.404000731480875,0.4290538110717925396289855494,0.4080374446876471396289855494,0.0210163663841454,6.1457428861554386623806766918,63.53904704091042316333349474,63.539047201552318028115499846,366251400
5.42,4,0.3420718512462416945458274893,0.372800399107731,0.372800399107731,0.343744500169297,0.343744500169297,0.40351489105282,0.4285371903109610824252238436,0.4075208239268156824252238436,0.0210163663841454,6.1383428388543186623806766923,63.510991221658850030599346214,63.510991381335996385801528571,366928400
5.43,4,0.3416520631311876463289099028,0.372343674111083,0.372343674111083,0.343322659391517,0.343322659391517,0.40303075448573,0.4280223735509789443149755184,0.4070060071668335443149755184,0.0210163663841454,6.1309686319619246623806766919,63.483041141747082403475150144,63.483041300460853596546152493,367605300
5.44,4,0.3412336640219706542444818801,0.371888463089267,0.371888463089267,0.342902214411479,0.342902214411479,0.402548259187434,0.4275092996712876171379302617,0.4064929332871422171379302617,0.0210163663841454,6.1236193899907456623806766917,63.455078357406622987608759281,63.455078515153529839514119691,368282300
5.45,4,0.3408165994960769246489115889,0.371434709120241,0.371434709120241,0.342483110540554,0.342483110540554,0.402067375128392,0.4269979347448181174595286687,0.4059815683606727174595286687,0.0210163663841454,6.1162946269713156623806766927,63.42715719303054410109462283,63.427157349809360261563512706,368959300
5.46,4,0.3404008636435261816091928871,0.370982409559861,0.370982409559861,0.342065341839865,0.342065341839865,0.401588149632896,0.4264883257961350274722550935,0.4054719594119896274722550935,0.0210163663841454,6.108995016480905662380676692,63.399282385799232284358472663,63.39928254160891798511499124,369636300
5.47,4,0.3399774529705685097044851259,0.370522534248562,0.370522534248562,0.341639860790746,0.341639860790746,0.401111146893947,0.4259804057318058348867336850,0.4049640393476604348867336850,0.0210163663841454,6.1017195974768866623806766922,63.371500041375035070706758201,63.371500196216498288232019529,370313300
5.48,4,0.3395545670335186473389208595,0.370063304708316,0.370063304708316,0.341214907043367,0.341214907043367,0.400635819931327,0.4254742024084103011419666287,0.4044578360242649011419666287,0.0210163663841454,6.0944687689753716623806766924,63.343710265040222288396531114,63.343710418910221414822368789,370990300
5.49,4,0.3391331026788340556424676205,0.369605620365098,0.369605620365098,0.340791381829549,0.340791381829549,0.400162111448538,0.4249697214098058537636630903,0.4039533550256604537636630903,0.0210163663841454,6.0872426109592266623806766926,63.315963624408750423425848039,63.315963777306147467914237311,371667300
5.50,4,0.3387130203678673749566060849,0.369149436060297,0.369149436060297,0.34036924541731,0.34036924541731,0.399689945228604,0.4244668835545728043413641482,0.4034505171704274043413641482,0.0210163663841454,6.0800399892381606623806766916,63.288256493923035106315095762,63.288256645846577067399493271,372344300
5.51,4,0.3382943397950178994733292005,0.368694779747648,0.368694779747648,0.339948517597349,0.339948517597349,0.399219437317294,0.4239658065557506353039960198,0.4029494401716052353039960198,0.0210163663841454,6.0728625899272626623806766926,63.260599469070471553534517115,63.260599620019312582983131928,373021300
5.52,4,0.3378770348687364598900389391,0.368241617254577,0.368241617254577,0.339529172150537,0.339529172150537,0.398750474890646,0.4234663754804538189066624428,0.4024500090963084189066624428,0.0210163663841454,6.0657087667342156623806766929,63.233032082206873637558996,63.233032232181869562868864827,373698200
5.53,4,0.3374610766795427135609201563,0.367789920010518,0.367789920010518,0.339111180026032,0.339111180026032,0.398283065831394,0.4229685961992330808480975312,0.4019522298150876808480975312,0.0210163663841454,6.058578603748464662380676692,63.205454020439638119370405108,63.205454169437460705865007175,374375200
5.54,4,0.3370465041707561170372523936,0.3673397286498,0.3673397286498,0.338694580357578,0.338694580357578,0.397817230232313,0.4224724915904249956520596632,0.4014561252062795956520596632,0.0210163663841454,6.0514724286780416623806766919,63.177918931062800806130541819,63.177919079082360366150457444,375052200
5.55,4,0.3366332713541613027793888582,0.366890996604216,0.366890996604216,0.338279326932087,0.338279326932087,0.397352964628783,0.4219780549494158681285185607,0.4009616885652704681285185607,0.0210163663841454,6.0443901454864296623806766918,63.150432338600705839117210775,63.150432485641154475224267272,375729200
5.56,4,0.3362213608486033169754436152,0.366443702941771,0.366443702941771,0.337865402283415,0.337865402283415,0.396890220066748,0.4214852359812553810027782753,0.4004688695971099810027782753,0.0210163663841454,6.0373310337515326623806766926,63.122979771441643845675280382,63.122979917501552207357721469,376406200
5.57,4,0.3358107937059727032764071100,0.365997867807761,0.365997867807761,0.337452827566392,0.337452827566392,0.396428981370439,0.4209940209524097437042140558,0.3999776545682643437042140558,0.0210163663841454,6.0302948967549696623806766919,63.095570741837946063153890215,63.095570886916295609093062001,377083200
5.58,4,0.3354015276399593700357722511,0.365553456155762,0.365553456155762,0.337041560287938,0.337041560287938,0.395969356515914,0.4205045151311946202661178896,0.3994881487470492202661178896,0.0210163663841454,6.0232832423542916623806766923,63.068209968443365030318991338,63.068210112539307361416459219,377760200
5.59,4,0.3349935676220496239526540906,0.365110462832852,0.365110462832852,0.336631605443847,0.336631605443847,0.395511200195306,0.4200165732042589967806306021,0.3990002068201135967806306021,0.0210163663841454,6.0162939890890686623806766919,63.040884009491671324312537114,63.040884152603850319104598547,378437200
5.60,4,0.3345869248035827440803880856,0.36466890390905,0.36466890390905,0.336222974239987,0.336222974239987,0.395054581577906,0.4195302652933866790278148891,0.3985138989092412790278148891,0.0210163663841454,6.0093281413798666623806766925,63.013604862724661065334893714,63.013605004852209132139791837,379114100
5.61,4,0.3341815444359263706112816062,0.364228719711803,0.364228719711803,0.335815611660018,0.335815611660018,0.394599435997962,0.4190455227278015393938065289,0.3980291563436561393938065289,0.0210163663841454,6.0023847155902736623806766923,62.986363823659065216186836477,62.986363964800778846546678987,379791200
5.62,4,0.3337774528881258097788954875,0.363789941644311,0.363789941644311,0.335409544201923,0.335409544201923,0.39414583267803,0.4185624167520152450592122039,0.3975460503678698450592122039,0.0210163663841454,5.9954647322227476623806766928,62.959162117736759749017968162,62.959162257891470261151608796,380468100
5.63,4,0.3333746256893237769082138902,0.363352541653013,0.363352541653013,0.335004747275189,0.335004747275189,0.393693722952916,0.4180808968624592506428348172,0.3970645304783138506428348172,0.0210163663841454,5.9885674678669566623806766925,62.932008675516655693845162568,62.932008814683596716831133154,381145100
5.64,4,0.3329730544722161573930021780,0.362916508664669,0.362916508664669,0.334601212471597,0.334601212471597,0.393243069004692,0.4176009245609006540797971702,0.3965845581767552540797971702,0.0210163663841454,5.9816923710763346623806766926,62.904893158615185832866178271,62.904893296793174293073178935,381822100
5.65,4,0.3325727372570495889106931070,0.362481845427206,0.362481845427206,0.334198937801713,0.334198937801713,0.392793938650228,0.4171225676906956856916081395,0.3961062013065502856916081395,0.0210163663841454,5.9748404136353766623806766916,62.877814980189375685721772303,62.877815117377188226447108181,382499100
5.66,4,0.3321736443351083322206200945,0.362048516832653,0.362048516832653,0.333797893411553,0.333797893411553,0.39234625779655,0.4166457498903483124063122797,0.3956293835062029124063122797,0.0210163663841454,5.9680105017462226623806766918,62.850783399183680607652290407,62.850783535380519345465056087,383176100
5.67,4,0.3317757783235105432668093838,0.361616527164114,0.361616527164114,0.333398081931033,0.333398081931033,0.391900049993487,0.4161704949510956477490992157,0.3951541285669502477490992157,0.0210163663841454,5.9612029761932416623806766916,62.823793089815820044559877256,62.823793225020661185617288007,383853100
5.68,4,0.3313791483652790579767898667,0.36118588434745,0.36118588434745,0.332999512547882,0.332999512547882,0.391455296874675,0.4156967851041942929580436638,0.3946804187200488929580436638,0.0210163663841454,5.954417582457932662380676692,62.796839158954599840280065453,62.796839293166224729372910702,384530000
5.69,4,0.3309837201346199733183530874,0.360756557149215,0.360756557149215,0.332602150768462,0.332602150768462,0.391012046267548,0.4152246658818368487871658839,0.3942082994976914487871658839,0.0210163663841454,5.9476549727409126623806766924,62.769934270009133705466079348,62.769934403226855624737660052,385207100
5.70,4,0.3305895044526380205973537984,0.360328550008019,0.360328550008019,0.33220600746679,0.33220600746679,0.390570205761778,0.4147540454084247853647287210,0.3937376790242793853647287210,0.0210163663841454,5.9409138310211726623806766926,62.743064140707207746859010541,62.743064272929769053903739765,385884000
5.71,4,0.3301964550080213490621644868,0.359901818388552,0.359901818388552,0.331811036105103,0.331811036105103,0.390129805618917,0.4142849507651685022405854402,0.3932685843810231022405854402,0.0210163663841454,5.9341945452084776623806766928,62.716181033724334589280449499,62.716181164948436721961375647,386561100
5.72,4,0.3298046090732764968833073383,0.359476398415589,0.359476398415589,0.331417274138161,0.331417274138161,0.38969082551134,0.4138173641938964788111608931,0.3928009978097510788111608931,0.0210163663841454,5.9274968609357576623806766927,62.689390654127933981010718206,62.689390784354803546233471122,387238000
5.73,4,0.3294139166118433318822101931,0.3590522401376,0.3590522401376,0.331024671284737,0.331024671284737,0.389253271909796,0.4133512886651531678513479590,0.3923349222810077678513479590,0.0210163663841454,5.9208208207529276623806766928,62.662642779145962221341469319,62.662642908374690120390217898,387915000
5.74,4,0.3290243933332360475628064099,0.358655466617409,0.358655466617409,0.330633243331161,0.330633243331161,0.389190495711012,0.4132609878643906132611695586,0.3918703701522288132611695586,0.0213906177121618,5.9195228516251396311634029477,62.633225849182870239057933667,62.633228252529971736371178768,388592000
5.75,4,0.3286360180654383972132020636,0.358279124636024,0.358279124636024,0.330242969001892,0.330242969001892,0.389403366248168,0.4134470875700729515720183806,0.3914073128322589515720183806,0.022039774737814,5.9221885178812879786973704276,62.601928727155531807782584956,62.601931112098764410785018662,389269000
5.76,4,0.3282488030914960171476785099,0.357904049902039,0.357904049902039,0.329853860640034,0.329853860640034,0.389617644440167,0.4136346799003331723847265900,0.3909457481368677723847265900,0.0226889317634654,5.924875564409626758627035626,62.570756923628008614078504277,62.570759290111158447838902958,389946000
5.77,4,0.3278627045829032479110317836,0.357530196139816,0.357530196139816,0.329465874202773,0.329465874202773,0.389833299894135,0.4138237313083046089479685920,0.3904856425191879089479685920,0.0233380887891167,5.9275835106866741061610031047,62.539661335565801343036040457,62.539663683494310273594119654,390623000
5.78,4,0.3274777505696017076504350235,0.357157595959037,0.357157595959037,0.32907903785711,0.32907903785711,0.39005039515978,0.4140143064660666177018798581,0.3900270606512985177018798581,0.0239872458147681,5.9303132830717298860906683037,62.508745811851613187010140482,62.508748141215922071905546301,391300000
5.79,4,0.3270939052200623694104794630,0.356786206257119,0.356786206257119,0.328693315596307,0.328693315596307,0.39026883001915,0.4142063023931063923632042449,0.3895698995526860923632042449,0.0246364028404203,5.9330634064775922336246357818,62.477953722997304969271217505,62.477956033743910032094504395,391977000
5.80,4,0.3267111616441789146856157329,0.356416026500978,0.356416026500978,0.328308700496567,0.328308700496567,0.390488696105513,0.4143998104622941702904698607,0.3891142505962225702904698607,0.0252855598660716,5.9358351897242450135543009804,62.447289855753312045652325552,62.447292147833347941493447259,392654000
5.81,4,0.3263295339862746355157734185,0.356047065822218,0.356047065822218,0.327925206771377,0.327925206771377,0.390709920248176,0.4145947583181640875862482706,0.3886600414264410875862482706,0.025934716891723,5.9386275963959663610882684594,62.41670139310474552414402861,62.416703666427739408967983534,393330900
5.82,4,0.3259489985893680961717667095,0.355679301269164,0.355679301269164,0.327542810648078,0.327542810648078,0.390932515017939,0.4147911568998663201851347375,0.3882072829824920201851347375,0.0265838739173743,5.9414407831845447086222359383,62.386290298074422456165294268,62.386292552634579609786604171,394007900
5.83,4,0.3255695366960148746841225883,0.355312712867541,0.355312712867541,0.327161493277506,0.327161493277506,0.39115646498318,0.4149889894200346976940201289,0.3877559584770081976940201289,0.0272330309430265,5.9442745096286594885519011365,62.356006427621500213467725652,62.356008663373396648401719445,394684900
5.84,4,0.3251911534725415685474146356,0.354947304458006,0.354947304458006,0.326781259851249,0.326781259851249,0.391381750643409,0.4151882366935922258843835569,0.3873060487249143258843835569,0.0278821879686779,5.9471285009223597276471480947,62.325791873039370824068651991,62.32579408989107049436034819,395361900
5.85,4,0.3248138180051587928861398335,0.354583049404824,0.354583049404824,0.326402079304358,0.326402079304358,0.391608436424129,0.4153889611310909296321874522,0.3868576161367617296321874522,0.0285313449943292,5.9500036510309195075768132937,62.295758228808859657313203734,62.29576042676147182808607979,396038900
5.86,4,0.3244375477460910086215908247,0.354219958091997,0.354219958091997,0.326023969174394,0.326023969174394,0.391836419412266,0.4155910607944963118719117211,0.3864105587745157118719117211,0.0291805020199806,5.9528984997995588551107807714,62.265843330904406445453874929,62.265845509909541142914772437,396715900
5.87,4,0.3240623378957622819752626982,0.35385803129894,0.35385803129894,0.325646924638312,0.325646924638312,0.39206577989515,0.4157946158299349308180131131,0.3859649567843021308180131131,0.0298296590456328,5.9558141952369682026447482514,62.236005014889616364896490512,62.236007174864533917198622374,397392900
5.88,4,0.3236881503221213342716216246,0.35349722701035,0.35349722701035,0.325270907377604,0.325270907377604,0.392296466344268,0.4159995719035731580714691561,0.3855207558322889580714691561,0.0304788160712842,5.9587499590683339825744134498,62.206340151143838380412718422,62.206342292087924212246513571,398069900
5.89,4,0.3233149889264919271127133330,0.353137547444818,0.353137547444818,0.324895921312672,0.324895921312672,0.392528454285688,0.4162059047558584802471809097,0.3850779316589229802471809097,0.0311279730969355,5.961705443801150330108380928,62.176796796214736764404035235,62.176798918085555073069984552,398746800
5.90,4,0.3229428567386798128751923423,0.352778996849637,0.352778996849637,0.324521969488134,0.324521969488134,0.392761760812124,0.4164136317341431487031138194,0.3846365016115563487031138194,0.0317771301225868,5.964680897917934677642348407,62.14732326251735562284801728,62.147325365230181675319427267,399423800
